id,abstract,content,s_content,t_content,img,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
7918,298,12413,9,24,6,63,1716247,764,4073,227,4,5,1611,23.92,189219,7.4,24.88,1453.32,215956,16167.1,97,1
7931,315,5694,5,14,15,16,949484,119,911,144,1,2,2151196,17.2,311576,4.84,11.48,6143.04,340619,343610000,86.4,1
7937,290,7046,11,16,6,11,3422301,265,2893,432,2,1,25582,69.56,512427,5.36,55.64,4466.32,591482,15208.8,82.2,1
7945,206,4172,9,6,2,7,1401775,316,2490,172,2,3,217424,549.6,181410,5.68,179.32,3994.2,208028,56096.8,92.28,1
7963,363,11635,12,25,3,11,1760227,68,1334,211,0,1,217720,42.6,475925,6.84,35.4,9125.04,531173,343617000,87.68,1
7964,325,5157,6,15,28,19,612278,76,725,74,8,1,217739,9.36,525097,4.88,10.24,4349.6,604205,2134.32,82.2,1
7968,295,5527,4,7,7,16,3642266,997,4256,363,2,3,616988,17.32,347979,5.56,14.68,3731.24,401052,11678.8,85,1
7971,116,1072,4,0,3,10,1225908,70,1690,37,3,8,3540718,73.88,424658,5.2,71.72,5238.56,478778,171813000,73.6,1
7985,535,10260,12,25,16,21,3181572,141,2203,362,1,1,218073,13.32,521372,6.44,5.52,7795.72,600452,24702.5,86.24,1
7993,281,2748,9,5,3,5,1128230,139,11521,176,4,3,4817,515.16,472145,3.72,156.04,8047.8,527255,343633000,80.76,1
7998,341,13091,7,14,13,14,10649735,1072,17612,423,1,32,102,36.64,347152,5.48,33.96,3239.36,399898,10787.5,89.12,1
8004,561,1977,7,2,30,21,3952466,38,1128,187,3,1,218399,12.12,511455,6.04,10.52,4537.16,590497,7301.88,81.84,1
8006,395,9818,7,15,26,50,9286077,1306,18345,452,3,9,10991,67.56,535890,8.2,60.32,4477.16,615258,24242.4,88.28,1
8016,259,2187,5,6,7,9,224474,92,935,62,4,1,218639,132.84,520328,6.2,131.12,4480.28,599697,25537.9,82.84,1
8019,276,2297,8,0,3,8,3546789,462,4139,238,4,23,29573,2111.6,182687,6.84,669.76,5054.32,209304,153311,83.92,1
8020,355,4610,6,12,12,25,944732,41,607,109,10,1,218705,114.68,409822,7.08,114.52,5426.88,463772,171825000,88.16,1
8021,257,8382,11,21,9,20,1070073,95,822,112,1,1,3841146,21.72,250597,7.32,16.56,8228.28,278460,171827000,89.76,1
8032,198,3983,7,6,1,9,302445,154,860,81,1,14,218893,65.24,181448,6.36,56.12,1774.92,207913,16620.6,86.24,1
8034,301,12998,6,8,13,16,842418,102,1420,132,2,1,1512904,13.08,244974,6.96,4.76,4213.56,273015,171814000,82.24,1
8041,138,2166,5,6,2,10,265633,33,238,39,1,1,219047,19.92,241593,5.48,19.96,4561.96,269235,171815000,87.6,1
8043,399,1634,4,5,22,29,1342019,16,2415,162,4,3,911124,497.44,517329,7.48,491.08,5813.72,596321,92338.3,84.68,1
8056,318,10500,11,27,6,10,9030521,1683,10453,722,3,12,63206,4137.24,189081,7.8,1262.56,8608.88,215796,284811,82.6,1
8069,527,8220,8,16,0,273,47367233,1631,52975,2322,2,1,219495,154.6,178776,8.96,157.32,2192.56,205185,34124.9,94.6,1
8071,593,17838,9,33,14,74,8530130,502,4939,456,0,7,61716,697.16,352860,8.96,280.36,3753.92,405595,67220.8,90.92,1
8073,438,7329,13,22,15,9,3272176,256,2622,261,4,1,219549,61.52,511631,6.36,58.6,5549.4,590594,14768.2,89.4,1
8074,603,16739,17,40,4,15,5110332,433,7200,657,1,1,219569,7.56,338898,3.96,6.56,2859.72,391423,527.6,85.08,1
8089,529,2908,7,6,30,104,16271183,51,20962,430,4,2,219832,79.4,517651,6.8,75.92,4956.52,596776,22607.8,88.12,1
8097,186,2128,5,4,2,12,3289625,119,7383,103,0,2,219984,358.04,183076,8.88,395.56,2099.12,210090,69885.2,90.8,1
8105,368,2772,6,5,30,38,1984307,44,1389,132,4,1,220124,144.36,745711,5.32,139.68,7934.96,852166,171826000,84.32,1
8107,662,14148,8,10,9,185,982990,35,586,133,6,1,4523720,48.08,181276,6.8,29.76,4648.48,207804,22948,94.8,1
8108,447,10799,7,13,7,34,932746,108,168,28,0,1,2455321,1107.44,357706,7.92,391.36,11024.9,410585,84407.1,90.36,1
8109,96,973,7,4,28,10,2441634,18,3029,173,3,1,220206,2.4,409204,4.6,2.44,5044.72,463214,171801000,81.96,1
8115,310,1482,6,4,30,22,2458495,46,2456,124,3,1,220315,37.6,479054,6.76,19.6,7874.72,534500,343611000,81.56,1
8117,216,3161,8,7,4,81,1681974,180,2886,631,3,1,220350,130.4,176898,8.16,115.2,1905.64,203576,32064.4,89.44,1
8118,318,16098,9,22,24,56,4079327,413,8447,525,0,1,220370,229.56,183828,8.44,146.6,2476.28,210631,53463.4,91.88,1
8140,485,3832,6,6,8,17,696213,67,973,88,1,2,220745,19.52,405994,3.92,12.2,5101.24,459961,171803000,77.28,1
8145,284,5475,8,8,3,132,10130858,625,23287,2966,1,1,220836,9.68,344427,7.44,8.4,2892,398110,10589.8,83.76,1
8147,324,5315,10,10,5,9,2837425,177,2629,188,3,2,220866,9.08,341239,4.4,8.08,3057.8,393900,3496.48,81.8,1
8148,647,7658,7,13,0,126,3456373,2462,7363,69,5,1,3059138,33.76,176689,5.92,29.4,1495.52,203075,8543.96,82.08,1
8150,356,9808,10,10,11,30,8023691,8309,21848,390,3,3,220919,8.04,171311,4.8,6.28,1555.08,198342,3132.36,76.92,1
8151,417,1542,6,3,30,24,4868933,389,9911,266,4,3,35402,25.56,750342,4.84,13.52,8469.4,856773,171804000,82.52,1
8154,621,17016,14,44,30,60,7118133,426,7599,925,1,1,220985,18.52,527154,7.44,11.72,9114.96,606438,33618.2,89.2,1
8155,311,9172,7,2,2,12,4699420,609,5335,162,6,19,1443,594.16,492882,9.6,460.4,7964.96,548396,343740000,90.28,1
8160,283,6792,9,7,5,7,13473364,1108,11646,371,0,5,221083,19.6,515653,5.12,18.2,4324,594737,3768.2,81.64,1
8167,632,11144,11,12,9,23,1061229,398,1354,132,1,6,82737,44.52,367986,7.28,34.08,7165.64,421008,31594,91.28,1
8168,109,1972,8,2,0,9,7354959,240,6146,157,0,19,5607641,69.28,241971,6.8,69.68,4045.04,269738,171820000,89.36,1
8173,408,2216,7,4,30,30,11456165,146,7036,393,4,1,221286,44.04,351028,6.92,40.04,4717.64,403847,22904.2,88.44,1
8174,265,11127,10,18,4,7,10297998,673,8353,339,2,4,31490,53.52,578998,5.84,52.72,6855,659228,171811000,85.84,1
8179,524,8452,5,15,6,41,1070695,41,699,168,9,1,221310,134.16,174243,6.72,87,1703.92,200622,18358.9,91.48,1
8184,661,11600,6,13,19,78,5433904,191,5771,434,9,1,221441,32.16,183017,5.8,24.64,3080.8,209459,14087,89.56,1
8196,313,10694,7,15,19,10,379041,14,265,126,1,1,2551331,33.92,3257.12,6.28,33.84,199.36,3406.12,11188.5,91.72,1
8202,181,1342,5,5,7,14,3235574,141,4817,267,3,42,85,25.84,580538,5.44,23.64,6577.52,660848,171812000,82.6,1
8205,619,9096,7,12,11,32,3323082,145,1727,427,8,1,221804,50.12,518401,6.2,35.8,4998.36,597443,16288.2,86.88,1
8206,362,3798,7,11,5,3,8030621,1051,4515,274,3,15,447,15,409988,5.52,8.12,5169.48,463976,171806000,89.16,1
8213,341,7599,5,11,12,33,5292825,132,2232,211,10,1,221939,85.64,349135,6.72,56.96,3656.2,401865,19672.5,90.16,1
8220,219,3312,9,6,0,13,3672487,84,1893,79,6,12,845396,59.28,237609,5.72,54.28,4039.24,265262,171815000,84.44,1
8221,329,9794,8,27,15,12,398851,61,123,30,1,1,184288,4.8,329346,6,4.16,6912.24,358537,343613000,83.16,1
8227,298,5671,7,12,14,25,97828,114,406,55,5,1,222178,16.56,613318,6.6,13.08,6845.16,693742,171810000,87.68,1
8238,107,17909,8,20,30,10,501531,2,1434,102,3,1,2583127,172.96,13143.8,8.16,152.84,226.08,13466.8,44299.6,92.88,1
8243,210,2488,8,2,0,13,1579086,106,178,31,1,7,12026267,290.56,209700,9.72,270.68,9953.92,236465,83706.2,90.88,1
8246,525,12875,14,32,20,45,5937128,448,10689,1319,4,2,222481,92.04,350712,7.04,89.4,4478.72,403601,30795.6,89.52,1
8264,253,3604,9,9,9,8,3013577,195,3918,195,4,4,68499,42.84,514499,5.08,39.4,4343.2,593420,11950.6,84.56,1
8269,657,5999,7,11,30,75,12297018,105,26564,609,4,1,222849,115.28,344951,8.36,110.32,3150.08,397675,31047.4,93.72,1
8291,213,2469,9,2,30,18,7394942,107,8872,133,6,6,2459591,219.76,408852,8.68,211.52,5019.12,462752,171844000,89.52,1
8294,98,1355,4,0,3,16,2893762,75,3435,125,4,14,2181450,201,244648,7.8,163.48,4138.8,272448,171839000,89.44,1
8297,683,2435,6,9,30,41,4001381,32,5124,313,4,1,223334,194.88,178985,10.56,186.28,1651.6,205480,51799.9,97,1
8299,464,10416,7,15,10,65,1030357,36,437,100,9,1,9160139,297.32,176107,9.84,299.04,1664.72,202428,54838.6,97.28,1
8306,415,9313,9,5,19,24,5156487,625,8423,625,2,7,66440,3608.2,523507,7.2,1093.8,10627.2,602696,245786,82.16,1
8307,293,16465,11,17,9,17,9982397,470,5815,245,2,2,223505,40.88,514195,5.4,49.6,4542.72,593166,26464.9,87.48,1
8310,74,3084,6,9,10,13,1592863,160,4533,242,2,7,399552,5.28,339491,4.48,4.52,2933.8,392078,1622.44,87.32,1
8317,349,3973,9,7,5,7,1186613,73,1747,136,1,4,223668,1061.4,318918,6.76,333.44,7938.6,348072,343680000,85.76,1
8327,168,4363,5,6,6,15,2532805,64,4157,179,5,1,223859,70,345385,5.32,21.04,3337.64,398216,11380,71.36,1
8336,447,4726,9,5,2,10,1802879,138,2595,117,4,7,9861091,1036.24,178268,4.48,316.88,3783.76,204768,79560.2,85.64,1
8337,247,5291,9,6,0,33,7182771,155,7594,57,1,54,3827897,47.28,340598,5.12,47.12,2934.56,393219,10035.8,85.2,1
8339,289,14402,14,23,11,28,6155899,253,3689,491,1,1,10898125,46.96,205104,9.92,44.36,17580.2,231878,78340.3,92.68,1
8340,506,1836,6,10,30,38,5694922,88,6122,359,4,2,224061,13.84,352170,7.08,13.48,5064.68,405003,20989.6,90.64,1
8341,384,10819,8,17,9,14,4770878,219,3661,180,2,2,303105,52.84,899064,7.48,36.84,14622.2,1008310,515423000,85.24,1
8347,382,1314,6,7,30,28,9030448,167,6266,322,6,12,8699,50.68,685919,6.4,16.96,6163.28,791239,15092.6,84.28,1
8349,433,6460,6,10,8,39,2085413,103,1272,312,10,1,224202,24.48,359418,6.64,23.28,5715.44,412455,20441.5,90.48,1
8353,465,15097,7,19,19,27,9816062,351,15735,913,9,1,224276,0.68,171569,4.84,0.84,1464.8,198028,2508.12,84.6,1
8356,169,1966,9,4,0,10,1595424,56,3942,35,1,53,3266788,181.36,185859,6.44,157.48,2203.36,212352,43719.4,90.64,1
8366,185,4838,8,10,0,9,1313462,125,732,109,3,4,6769110,142.28,177464,8.64,131.48,2246.36,204016,38958,91.32,1
8377,190,5474,8,2,3,15,2593056,2150,6594,170,2,12,5457,51.08,583751,3.76,13.44,13405.7,663957,171803000,80.16,1
8378,393,4101,6,6,0,60,5000318,6412,16206,118,3,6,17008,42,511650,5.6,34.8,4343.6,590562,8642.2,85.08,1
8382,429,3561,9,2,3,9,350009,26,423,74,3,1,414922,60.88,576816,5.2,34.8,6528.44,656957,171806000,80,1
8385,128,1504,8,5,0,12,271421,6,220,60,6,23,4311424,47.72,171982,6.96,50.96,1441.12,198314,14150.2,93.48,1
8387,358,3687,8,10,2,11,729497,31,1085,59,3,1,224890,0.04,340639,2.92,0.04,2913.16,393234,4796.08,72.44,1
8388,161,9455,7,2,11,7,1073094,97,1540,57,3,2,10926524,59.64,237430,6.64,59.64,3754.52,265131,171812000,86.52,1
8391,172,15569,11,17,30,19,3570012,120,7096,271,5,3,9781069,26.84,4913.44,5.32,22.48,246.36,5170.68,17356.3,84.24,1
8395,428,3260,10,8,4,9,470917,20,402,63,3,1,225027,53.52,515671,5.36,53.92,4533.08,594699,10543.4,88.04,1
8396,373,2889,7,6,20,49,2408454,16,2823,143,4,1,225046,33.8,341442,5.44,30.4,3380.92,394074,9422.32,77.04,1
8400,278,5494,8,4,1,7,302901,28,558,78,3,1,225119,2145.72,413518,5.84,624.44,8727.28,467537,171943000,84.72,1
8403,281,1688,7,0,2,5,79256,11,231,33,1,1,225164,2623.76,380494,8.64,785.6,12482.4,410970,515586000,86.32,1
8408,215,11206,10,14,2,8,189074,19,191,68,1,1,225259,52.68,660568,5.96,37.8,8840.08,742210,343610000,84.36,1
8419,477,10730,11,14,6,22,1830487,90,1552,160,0,1,225454,32.52,191470,7.84,28.56,7027.28,218104,36236.1,93.24,1
8429,193,4956,9,5,0,19,13513708,528,17622,59,7,12,4361541,175.96,353966,7.36,169.28,3379.68,406743,33849,91.24,1
8441,560,6650,5,4,0,65,1235235,51,1504,87,0,1,225815,1.36,511997,4.48,1.48,4265.36,590881,-365,84.68,1
8445,544,5400,6,8,18,31,1587243,321,1394,122,1,1,225891,93.2,407350,7.72,83.52,5040.32,461319,171822000,93.2,1
8447,389,20232,7,21,12,71,12725491,950,16399,379,4,1,225928,65.36,472706,7.68,32.08,7318.92,527895,343613000,84.32,1
8455,512,19377,15,27,25,64,6489554,462,9186,972,0,6,24334,6.28,178247,5.6,4.84,3358.92,204664,12836.9,88,1
8459,266,5196,5,2,9,19,15656075,495,7945,242,5,1,226129,5.8,516247,5.88,6.68,6584.84,595247,13587.7,85.96,1
8461,638,15258,13,29,14,41,8326711,354,3181,529,1,1,226159,677.52,351119,7.08,332.16,9683.32,403868,68571.9,88.44,1
8467,302,3073,6,3,3,8,1615308,214,442,38,2,6,3459868,864.96,268559,9.84,507.44,15213,296742,172001000,90.92,1
8477,193,5966,9,18,3,1,343518,8,251,68,2,2,3187142,2.08,405452,4.08,2,5020.44,459326,171800000,79.4,1
8480,224,5531,8,13,0,7,158462,5,333,38,1,6,5262403,21.36,238954,5.48,21.32,3679.16,266584,171806000,88.4,1
8481,338,1342,6,5,12,32,847989,27,960,104,6,1,226506,276.28,259714,7.44,255.32,3829.32,287678,171858000,87.24,1
8492,320,8880,8,7,25,40,2515346,335,4513,200,3,2,68268,887.68,370349,11.36,897.64,26778.2,423301,170417,90.24,1
8494,312,7452,11,11,5,21,660162,28,192,66,1,3,4674889,20.68,178237,5.72,15.72,5055.32,204631,18269.9,81.4,1
8499,337,2933,12,3,3,5,1955305,53,1204,314,5,1,2230557,1566.16,248022,6.08,477.4,6600.92,275879,171912000,78.16,1
8504,222,1978,6,4,30,53,4412317,20,1935,233,4,1,226872,64.52,778267,7.92,64.16,13103.1,862435,687217000,81.16,1
8506,367,7921,9,7,0,55,16661163,825,15761,233,5,22,8130086,58.24,176204,6.28,43.32,2342.52,202679,15371.5,91.28,1
8518,320,1953,6,4,19,14,14783159,309,9325,588,3,14,45,66.16,513891,5.72,66.32,5126.68,592908,13805.4,86.64,1
8520,141,1262,8,4,0,17,3066589,91,1223,50,0,53,3522472,65.04,174348,4.76,62.4,1475.84,200842,14202.5,80.56,1
8526,610,1741,7,3,0,21,1325915,495,2795,93,3,4,16898,219.64,410605,7.72,184.2,5357.12,464646,171840000,84.64,1
8529,487,12599,8,19,6,20,3746745,594,7247,290,2,11,59563,6.76,509970,4.4,7,4287.04,588869,245.68,81.6,1
8555,423,11449,9,19,8,18,1157874,70,911,345,1,6,9200,13.24,352498,6.88,11.64,8204.32,405201,26206.2,90.4,1
8557,670,16251,15,33,30,59,8983018,451,9457,1571,2,3,227785,21.84,343860,5.92,13.04,4004.16,396630,14072.4,86.64,1
8560,74,860,5,0,5,7,710517,592,2232,31,4,7,1463,113.04,406868,5.48,28.92,6063.16,460888,171813000,84.76,1
8561,176,524,4,4,5,30,1827115,24,3430,123,6,1,227837,394.92,417188,7.84,374.6,5212.52,471309,171878000,86,1
8567,51,666,4,0,3,7,132188,8,254,30,2,1,227950,30.24,809666,5.04,29.52,10036,917299,343602000,85.8,1
8571,618,3376,6,7,0,75,15069133,424,11307,543,3,1,228025,256,174103,8.4,250.84,1608.6,200462,53156.3,96.16,1
8577,497,3569,7,7,2,11,3106118,84,7492,147,3,3,91298,3101.28,418235,7.56,944.84,10373.5,472383,172016000,89.32,1
8581,415,18704,13,38,28,54,11282035,469,7693,1420,1,2,228213,63.76,513221,5.76,57.48,5110.36,592165,15170.6,85.88,1
8584,428,7061,9,2,30,20,173025,29,275,49,1,3,7512047,904.36,267790,12.16,912.12,27532.7,295773,171974000,91.24,1
8592,157,1614,7,6,0,29,278950,63,450,60,3,2,9551968,91.52,340574,7.16,94.16,2864.96,393161,17418,95.24,1
8594,321,12231,8,20,12,30,4613209,1253,53357,736,3,6,67982,25.2,344064,6.2,27.2,2863.88,396823,7465.24,89.08,1
8598,594,14882,10,21,12,48,3802362,176,3138,213,2,1,395520,279.92,513661,9.36,106.8,4945.52,592509,45050.8,84.6,1
8607,503,2558,4,10,30,34,4758933,46,11388,383,3,1,228642,74.72,510829,5.36,74.44,4302.04,589710,13089.5,84.64,1
8608,127,3209,6,2,7,7,819115,68,3936,233,1,1,9553893,268.04,4373.6,8.68,251.48,163.48,4717.4,48368.6,96,1
8614,334,7792,10,3,2,19,2119697,204,5010,175,1,1,228788,4645,194206,7.8,1412.92,9451.6,220929,318572,87.28,1
8638,282,2688,9,6,0,18,4600468,188,4064,118,4,5,5395421,179.88,307459,6.28,140.4,5966.76,336454,343642000,85.8,1
8639,276,2814,7,2,0,15,1613825,652,1737,71,6,5,8383,264.72,175789,7.28,176.04,1752.04,202292,35727.1,87.72,1
8641,215,2583,7,11,6,5,82350,3,27,8,1,6,14205900,497,233885,9.125,295,13286.1,238854,536985000,89.125,1
8651,221,10220,9,15,8,5,13840209,2394,11322,521,2,9,7886,25.92,408236,5.44,25.84,5039.52,462247,171806000,86.56,1
8669,397,10285,11,32,11,8,871731,48,612,197,4,1,4819787,41.68,174109,5.96,37.68,1800.56,200628,13203.6,87.92,1
8672,141,4106,6,2,3,9,1940503,309,10943,272,1,3,229763,1082.36,439159,10.64,587.32,6350.08,493561,171975000,91.76,1
8683,565,7323,5,14,12,24,2654750,483,3620,253,10,1,229958,13.2,515362,5.36,11.8,4837.32,594408,6366.56,83.2,1
8695,640,9134,9,24,0,95,25609258,1069,117420,559,4,2,230174,14,510371,5.8,12.4,4578.4,589345,7366.56,87.12,1
8696,586,16493,7,18,30,196,25238232,121,41249,963,4,6,27007,73.72,344356,6.08,64.68,3027.04,397059,15580.5,84.32,1
8716,443,2944,7,5,27,43,22583504,161,19059,291,5,1,230533,136.24,849825,6.08,133.08,7691.72,981553,24798.8,81.44,1
8718,373,2369,8,6,7,24,2612313,46,1480,94,5,1,230609,20.4,844269,6.08,17.52,10528.6,952388,343606000,81.84,1
8720,295,2057,6,5,19,57,1706521,126,1525,164,5,1,230646,19.88,511213,5.6,18.64,4263.96,590061,3136.36,86.56,1
8721,392,2890,5,3,30,38,8353189,74,5202,375,3,1,230664,105.56,515460,7.28,107.16,4359.56,594398,20637.2,89.36,1
8731,496,1727,7,6,0,42,22685605,636,17121,365,4,1,230832,88.72,175977,7.96,81.84,3266.12,202514,26417.9,90.88,1
8733,361,3737,8,7,5,10,766633,35,1026,279,2,1,128347,457.72,407509,5.16,102.36,5600.76,461430,171826000,83.56,1
8734,360,19939,6,19,18,8,2100859,929,2847,191,3,1,230880,24.92,581349,5.84,20.12,6598.68,661616,171806000,80.64,1
8736,258,4872,6,13,13,7,288252,18,617,98,2,1,3750275,7.52,239983,3.6,7.8,3580.32,267626,171802000,89,1
8740,375,10650,8,10,2,18,1525339,93,1387,424,2,3,71877,7729.08,206402,11.32,2341.12,15192,233483,532476,94.64,1
8773,284,7349,12,11,30,27,6887492,3207,26559,828,3,8,27432,285.24,520849,9.08,293.6,4529.64,599854,60737.8,89.76,1
8775,526,5626,5,13,5,36,1458066,54,911,253,10,1,231593,60.92,529854,6.2,59.68,5413.52,608990,20586.4,88.88,1
8791,656,15614,6,19,20,73,7126074,266,3928,831,11,1,231843,37.76,515101,5.88,32.68,5582.72,594245,12056.2,86.56,1
8793,248,2014,4,4,4,31,3665407,52,332,76,3,24,15853901,59.28,173737,5.72,57.4,1484.68,200206,14008.2,90.48,1
8798,267,9065,6,9,7,54,4400669,211,7053,284,2,2,317715,15.24,510722,3.12,13.16,4271.6,589619,-177.44,82.52,1
8799,147,1740,7,4,0,9,2127543,467,1826,144,7,12,25475,33.16,406495,5,28.48,5091.32,460397,171808000,83.36,1
8804,491,9992,6,11,8,68,2724869,90,1686,459,9,1,232055,47.44,524764,6.36,47.52,6126.32,603752,17915.7,89.12,1
8819,256,4098,9,15,6,22,368092,18,411,153,2,1,211437,20.96,517986,5.24,13,4335.52,596965,8680.4,80.96,1
8821,632,3442,5,10,8,20,1376451,50,937,219,10,1,232369,21.72,20472.8,6.44,18.64,1716.08,20912.7,19484.5,87.72,1
8823,498,10503,7,14,22,86,4591405,175,2605,409,11,1,232405,130.88,517805,7.12,129.48,5878.08,596834,32027.9,85.8,1
8831,307,6867,5,8,23,21,2175747,96,706,57,1,1,2728801,56.72,174476,5.88,58.04,1926.92,200932,13173.3,89.56,1
8834,422,14603,6,15,30,38,470075,57,748,92,3,1,2031688,92.04,177963,7.36,93.8,2434.36,204748,38454.8,87.76,1
8835,667,13769,6,22,19,48,7026244,300,3912,526,8,1,232635,44.4,518352,6.64,29.8,5319.2,597542,15177,84.84,1
8847,620,19383,17,36,26,67,3319343,284,3212,550,1,1,232845,378.4,360241,9.12,380.08,15570,413095,89522.5,89.76,1
8853,584,9885,7,17,25,56,4758585,209,6021,705,3,1,406453,63.96,172790,8.16,61.36,1613.4,199302,20172.2,88.4,1
8859,565,10416,6,14,21,87,1744256,87,1029,233,10,1,233106,103.24,518809,6.96,104.2,4462.72,598107,23786.6,86.32,1
8860,557,16455,7,17,9,63,2795078,100,1798,672,11,1,233126,58,530321,6.36,55.44,6898.04,609566,22931.9,85.4,1
8870,678,5761,6,15,6,22,2342273,87,1400,239,4,1,233294,21.52,350323,6.4,22.56,3770.8,403149,13139.5,90.32,1
8872,360,2546,8,2,1,22,2231368,125,10750,157,2,3,68324,176.64,241135,9.88,169.48,4998.56,268887,171842000,94,1
8873,385,3173,5,3,2,4,5844951,199,2051,150,3,2,233338,79.08,341343,3.96,47,3901.2,393947,16974.9,84.08,1
8874,412,5356,6,10,7,44,3301323,1094,3368,305,11,1,233356,31.04,347755,6.76,23.52,4872,400512,19203.9,89.96,1
8886,108,3380,8,8,26,18,578089,22,1642,61,3,6,61906,76.36,355324,5.56,51.32,3048,408160,17141,89.16,1
8890,197,885,5,3,19,20,5307843,214,2798,73,3,29,425970,202.2,516258,6.08,193.52,4652.32,595332,41803,81.16,1
8891,480,12199,7,15,12,64,5626415,308,11839,405,2,1,233635,1.6,341743,3.44,1.6,3851.88,394351,4127,75.44,1
8892,306,1641,7,3,30,22,12411939,110,15099,709,3,1,233653,97.32,174908,6.6,94.68,2072.92,201393,22241.7,87.2,1
8900,215,2601,6,9,4,28,230655,18,515,45,2,1,233795,12.36,6789.04,4.52,13.08,955.4,6928.08,8775.56,87.08,1
8906,421,3397,5,2,2,11,297117,56,408,58,3,9,7256,134.12,348719,8.08,80.96,4403.24,401626,41894.2,47.08,1
8908,642,12040,7,17,12,100,3597586,157,5370,380,1,1,233936,0.04,343538,5.32,0.08,3924.96,396189,7716.2,74.28,1
8913,285,4166,9,12,6,8,699363,44,748,104,1,3,74379,16.84,575261,6.72,12.28,6740.4,655515,171805000,86.44,1
8919,208,2353,9,4,0,10,1532590,127,1538,85,4,6,1355810,112.72,239446,5.84,97.16,3689.2,267137,171825000,90.2,1
8920,585,21839,15,42,17,34,5169853,688,4598,790,0,3,24612,42.4,177890,6.8,30,4133.64,204464,21402.3,89.92,1
8922,550,3862,6,8,6,17,1215045,57,746,179,10,1,234153,58.64,350936,6.72,46.68,4791.88,403664,23892.8,90.24,1
8927,392,7523,6,10,11,8,2195551,112,2044,387,10,1,234248,27.92,339509,5.04,28.84,2897.92,392073,5628.36,89.72,1
8931,697,4773,7,6,30,79,12150716,79,99817,739,4,1,234310,28.8,512247,5.56,28.32,5386,591364,9852.48,76.36,1
8962,192,1914,6,2,4,13,454773,53,879,48,1,1,234847,102,178859,4.56,103.84,1658.52,205418,34345.2,88.44,1
8963,644,8363,8,11,11,59,2581610,750,11865,348,9,1,234866,108.96,175255,6.24,108.84,1580.48,201868,23725,88.16,1
8965,269,3342,6,8,6,14,746861,74,1274,105,2,1,234903,0,169252,2.6,0.04,1429.32,195660,-144.72,40.52,1
8967,304,8726,7,9,13,8,6935040,552,10842,480,3,2,234940,29.84,474982,5.92,30.28,7373.8,530242,343608000,87.04,1
8970,175,5607,7,3,14,42,673814,41,1096,28,2,12,13213986,46.8,13016.5,6.2,45.04,65.92,13321.6,14525.4,90.24,1
8977,271,9500,10,23,8,15,1969530,75,1993,329,1,1,235119,55,407929,6.08,54.28,5337,461788,171812000,87.88,1
8980,337,13594,5,14,6,12,34655203,987,80987,2938,4,23,5460,17.72,339168,5.32,18.48,2956.64,391716,4588.68,87.32,1
8982,160,4610,5,9,1,11,613592,2006,7466,68,2,8,1697,2.56,338424,3.4,1.36,2842.92,390970,-875.88,83.72,1
8988,683,16117,7,23,22,198,4246465,188,2305,609,9,1,235286,3.44,174525,5.52,3.32,1836,200931,5470.72,87.64,1
8992,313,3717,8,2,6,49,9265872,125,6033,230,5,1,235349,25.56,347279,5.56,24.72,3055.92,400774,7229.68,76.92,1
8993,416,6077,6,12,4,37,871573,34,2434,126,7,1,235367,32.88,608116,6.64,33.8,11659.2,666031,687207000,87.08,1
9005,579,10243,11,11,3,12,5513074,700,19528,424,1,1,235590,2593.84,184917,7.64,796.28,6414.4,211564,184051,90.8,1
9008,572,20090,13,42,16,27,11161433,945,7890,616,1,6,13346,65.04,512384,6.48,57.44,5706.6,591366,18438.6,86.8,1
9014,193,892,8,2,30,16,2148982,19,3019,35,3,18,353051,305.64,524695,6.56,292.2,4687.88,603730,67166.3,88.08,1
9019,485,15687,13,41,15,42,4580804,211,13232,1040,1,4,235811,118.72,346993,7.64,111.68,5325.04,399703,33613.8,91.96,1
9020,313,9245,11,25,10,19,811019,42,912,226,1,1,4936366,4.04,177034,6.4,3.84,2514.4,203539,6760.48,92.88,1
9027,435,15044,8,28,23,21,3967688,383,5467,319,3,7,25610,41.96,513109,6.44,35.36,4524.68,592286,13962.8,82.64,1
9035,258,6828,7,2,8,29,2686518,220,2008,172,1,13,883,15.32,382696,8.04,10.96,3029.88,436362,22744.4,86,1
9055,444,1425,3,6,30,38,1274932,15,887,35,3,105,11999947,55.72,341925,5.28,52.56,3178.28,394848,11689.2,87.2,1
